dataset,model,method,drift_type,window_size,tda_subsample,pca_dim,seed,auc,detection_delay,fpr,runtime_per_window
ag_news,minilm,tda_h0_std_lifetime,no_drift,200,150,50,1011,,,0.26666666666666666,45.959619140625
ag_news,minilm,tda_h0_total_persistence,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_h1_max_lifetime,no_drift,200,150,50,1011,,,0.0,45.959619140625
ag_news,minilm,tda_h1_n_features,no_drift,200,150,50,1011,,,0.13333333333333333,45.959619140625
ag_news,minilm,tda_h1_total_persistence,no_drift,200,150,50,1011,,,0.26666666666666666,45.959619140625
ag_news,minilm,tda_landscape_h0_L1_norm,no_drift,200,150,50,1011,,,0.0,45.959619140625
ag_news,minilm,tda_landscape_h0_L2_norm,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_landscape_h0_L3_norm,no_drift,200,150,50,1011,,,0.6,45.959619140625
ag_news,minilm,tda_landscape_h1_L1_norm,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_landscape_h1_L2_norm,no_drift,200,150,50,1011,,,0.3333333333333333,45.959619140625
ag_news,minilm,tda_landscape_h1_L3_norm,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_pe_h0,no_drift,200,150,50,1011,,,0.26666666666666666,45.959619140625
ag_news,minilm,tda_pe_h1,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_phd,no_drift,200,150,50,1011,,,0.3333333333333333,45.959619140625
ag_news,minilm,tda_sliced_wass_h0,no_drift,200,150,50,1011,,,0.3333333333333333,45.959619140625
ag_news,minilm,tda_sliced_wass_h1,no_drift,200,150,50,1011,,,0.2,45.959619140625
ag_news,minilm,tda_wass_h0,no_drift,200,150,50,1011,,,0.4,45.959619140625
ag_news,minilm,tda_wass_h1,no_drift,200,150,50,1011,,,0.06666666666666667,45.959619140625
ag_news,minilm,centroid,abrupt_topic,200,150,50,42,1.0,0.0,0.2,51.00247364044189
ag_news,minilm,covariance,abrupt_topic,200,150,50,42,1.0,0.0,0.6,51.00247364044189
ag_news,minilm,mmd,abrupt_topic,200,150,50,42,1.0,0.0,0.0,51.00247364044189
ag_news,minilm,knn,abrupt_topic,200,150,50,42,0.76,0.0,0.6,51.00247364044189
ag_news,minilm,energy,abrupt_topic,200,150,50,42,1.0,0.0,0.0,51.00247364044189
ag_news,minilm,classifier,abrupt_topic,200,150,50,42,1.0,0.0,0.0,51.00247364044189
ag_news,minilm,tda_bottleneck_h0,abrupt_topic,200,150,50,42,0.31499999999999995,10.0,0.4,0.6810109734535217
ag_news,minilm,tda_h0_max_lifetime,abrupt_topic,200,150,50,42,0.73,0.0,0.0,0.6810109734535217
ag_news,minilm,tda_h0_mean_lifetime,abrupt_topic,200,150,50,42,0.39,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_h0_std_lifetime,abrupt_topic,200,150,50,42,0.36,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_h0_total_persistence,abrupt_topic,200,150,50,42,0.41,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_h1_max_lifetime,abrupt_topic,200,150,50,42,0.15,10.0,0.4,0.6810109734535217
ag_news,minilm,tda_h1_n_features,abrupt_topic,200,150,50,42,0.75,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_h1_total_persistence,abrupt_topic,200,150,50,42,0.9,0.0,0.4,0.6810109734535217
ag_news,minilm,tda_landscape_h0_L1_norm,abrupt_topic,200,150,50,42,0.73,0.0,0.0,0.6810109734535217
ag_news,minilm,tda_landscape_h0_L2_norm,abrupt_topic,200,150,50,42,0.99,0.0,0.4,0.6810109734535217
ag_news,minilm,tda_landscape_h0_L3_norm,abrupt_topic,200,150,50,42,0.72,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_landscape_h1_L1_norm,abrupt_topic,200,150,50,42,0.18,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_landscape_h1_L2_norm,abrupt_topic,200,150,50,42,0.24,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_landscape_h1_L3_norm,abrupt_topic,200,150,50,42,0.36,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_pe_h0,abrupt_topic,200,150,50,42,0.12999999999999998,10.0,0.0,0.6810109734535217
ag_news,minilm,tda_pe_h1,abrupt_topic,200,150,50,42,0.7600000000000001,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_phd,abrupt_topic,200,150,50,42,0.13,10.0,0.2,0.6810109734535217
ag_news,minilm,tda_sliced_wass_h0,abrupt_topic,200,150,50,42,0.96,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_sliced_wass_h1,abrupt_topic,200,150,50,42,1.0,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_wass_h0,abrupt_topic,200,150,50,42,0.88,0.0,0.2,0.6810109734535217
ag_news,minilm,tda_wass_h1,abrupt_topic,200,150,50,42,1.0,0.0,0.4,0.6810109734535217
ag_news,minilm,centroid,abrupt_topic,200,150,50,123,1.0,0.0,0.2,0.996744179725647
ag_news,minilm,covariance,abrupt_topic,200,150,50,123,1.0,0.0,0.2,0.996744179725647
ag_news,minilm,mmd,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.996744179725647
ag_news,minilm,knn,abrupt_topic,200,150,50,123,0.54,10.0,0.0,0.996744179725647
ag_news,minilm,energy,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.996744179725647
ag_news,minilm,classifier,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.996744179725647
ag_news,minilm,tda_bottleneck_h0,abrupt_topic,200,150,50,123,0.83,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_h0_max_lifetime,abrupt_topic,200,150,50,123,0.82,0.0,0.2,0.7702772140502929
ag_news,minilm,tda_h0_mean_lifetime,abrupt_topic,200,150,50,123,0.52,10.0,0.0,0.7702772140502929
ag_news,minilm,tda_h0_std_lifetime,abrupt_topic,200,150,50,123,0.86,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_h0_total_persistence,abrupt_topic,200,150,50,123,0.52,10.0,0.0,0.7702772140502929
ag_news,minilm,tda_h1_max_lifetime,abrupt_topic,200,150,50,123,0.29,10.0,0.2,0.7702772140502929
ag_news,minilm,tda_h1_n_features,abrupt_topic,200,150,50,123,0.65,7.0,0.0,0.7702772140502929
ag_news,minilm,tda_h1_total_persistence,abrupt_topic,200,150,50,123,0.74,10.0,0.0,0.7702772140502929
ag_news,minilm,tda_landscape_h0_L1_norm,abrupt_topic,200,150,50,123,0.82,0.0,0.2,0.7702772140502929
ag_news,minilm,tda_landscape_h0_L2_norm,abrupt_topic,200,150,50,123,0.8600000000000001,0.0,0.2,0.7702772140502929
ag_news,minilm,tda_landscape_h0_L3_norm,abrupt_topic,200,150,50,123,0.87,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_landscape_h1_L1_norm,abrupt_topic,200,150,50,123,0.56,0.0,0.6,0.7702772140502929
ag_news,minilm,tda_landscape_h1_L2_norm,abrupt_topic,200,150,50,123,0.43000000000000005,0.0,0.6,0.7702772140502929
ag_news,minilm,tda_landscape_h1_L3_norm,abrupt_topic,200,150,50,123,0.46,1.0,0.4,0.7702772140502929
ag_news,minilm,tda_pe_h0,abrupt_topic,200,150,50,123,0.59,1.0,0.0,0.7702772140502929
ag_news,minilm,tda_pe_h1,abrupt_topic,200,150,50,123,0.57,7.0,0.0,0.7702772140502929
ag_news,minilm,tda_phd,abrupt_topic,200,150,50,123,0.41000000000000003,10.0,0.0,0.7702772140502929
ag_news,minilm,tda_sliced_wass_h0,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_sliced_wass_h1,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_wass_h0,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.7702772140502929
ag_news,minilm,tda_wass_h1,abrupt_topic,200,150,50,123,1.0,0.0,0.0,0.7702772140502929
ag_news,minilm,centroid,abrupt_topic,200,150,50,456,1.0,0.0,0.4,47.352112567424776
ag_news,minilm,covariance,abrupt_topic,200,150,50,456,1.0,0.0,0.2,47.352112567424776
ag_news,minilm,mmd,abrupt_topic,200,150,50,456,1.0,0.0,0.8,47.352112567424776
ag_news,minilm,knn,abrupt_topic,200,150,50,456,0.29000000000000004,10.0,0.2,47.352112567424776
ag_news,minilm,energy,abrupt_topic,200,150,50,456,1.0,0.0,0.0,47.352112567424776
ag_news,minilm,classifier,abrupt_topic,200,150,50,456,1.0,0.0,0.0,47.352112567424776
ag_news,minilm,tda_bottleneck_h0,abrupt_topic,200,150,50,456,0.755,0.0,0.0,0.6633548736572266
ag_news,minilm,tda_h0_max_lifetime,abrupt_topic,200,150,50,456,0.41,10.0,0.2,0.6633548736572266
ag_news,minilm,tda_h0_mean_lifetime,abrupt_topic,200,150,50,456,0.51,10.0,0.0,0.6633548736572266
ag_news,minilm,tda_h0_std_lifetime,abrupt_topic,200,150,50,456,0.68,2.0,0.0,0.6633548736572266
ag_news,minilm,tda_h0_total_persistence,abrupt_topic,200,150,50,456,0.46,10.0,0.0,0.6633548736572266
ag_news,minilm,tda_h1_max_lifetime,abrupt_topic,200,150,50,456,0.54,10.0,0.0,0.6633548736572266
ag_news,minilm,tda_h1_n_features,abrupt_topic,200,150,50,456,0.41000000000000003,8.0,0.0,0.6633548736572266
ag_news,minilm,tda_h1_total_persistence,abrupt_topic,200,150,50,456,0.9099999999999999,0.0,0.0,0.6633548736572266
ag_news,minilm,tda_landscape_h0_L1_norm,abrupt_topic,200,150,50,456,0.41,10.0,0.2,0.6633548736572266
ag_news,minilm,tda_landscape_h0_L2_norm,abrupt_topic,200,150,50,456,0.27,10.0,0.2,0.6633548736572266
ag_news,minilm,tda_landscape_h0_L3_norm,abrupt_topic,200,150,50,456,0.69,0.0,0.0,0.6633548736572266
ag_news,minilm,tda_landscape_h1_L1_norm,abrupt_topic,200,150,50,456,0.32,10.0,0.6,0.6633548736572266
ag_news,minilm,tda_landscape_h1_L2_norm,abrupt_topic,200,150,50,456,0.7600000000000001,0.0,0.8,0.6633548736572266
ag_news,minilm,tda_landscape_h1_L3_norm,abrupt_topic,200,150,50,456,0.57,0.0,0.2,0.6633548736572266
ag_news,minilm,tda_pe_h0,abrupt_topic,200,150,50,456,0.56,10.0,0.0,0.6633548736572266
ag_news,minilm,tda_pe_h1,abrupt_topic,200,150,50,456,0.56,8.0,0.0,0.6633548736572266
ag_news,minilm,tda_phd,abrupt_topic,200,150,50,456,0.44999999999999996,0.0,0.0,0.6633548736572266
ag_news,minilm,tda_sliced_wass_h0,abrupt_topic,200,150,50,456,0.74,1.0,0.0,0.6633548736572266
ag_news,minilm,tda_sliced_wass_h1,abrupt_topic,200,150,50,456,1.0,0.0,0.2,0.6633548736572266
ag_news,minilm,tda_wass_h0,abrupt_topic,200,150,50,456,0.6599999999999999,10.0,0.0,0.6633548736572266
ag_news,minilm,tda_wass_h1,abrupt_topic,200,150,50,456,1.0,0.0,0.0,0.6633548736572266
ag_news,minilm,centroid,abrupt_topic,200,150,50,789,1.0,0.0,0.2,1.1411444306373597
ag_news,minilm,covariance,abrupt_topic,200,150,50,789,1.0,0.0,0.2,1.1411444306373597
ag_news,minilm,mmd,abrupt_topic,200,150,50,789,1.0,0.0,0.2,1.1411444306373597
ag_news,minilm,knn,abrupt_topic,200,150,50,789,0.85,1.0,0.0,1.1411444306373597
ag_news,minilm,energy,abrupt_topic,200,150,50,789,1.0,0.0,0.0,1.1411444306373597
ag_news,minilm,classifier,abrupt_topic,200,150,50,789,1.0,0.0,0.2,1.1411444306373597
ag_news,minilm,tda_bottleneck_h0,abrupt_topic,200,150,50,789,0.5700000000000001,1.0,0.2,0.7424697399139404
ag_news,minilm,tda_h0_max_lifetime,abrupt_topic,200,150,50,789,0.5700000000000001,2.0,0.4,0.7424697399139404
ag_news,minilm,tda_h0_mean_lifetime,abrupt_topic,200,150,50,789,0.16,10.0,0.0,0.7424697399139404
ag_news,minilm,tda_h0_std_lifetime,abrupt_topic,200,150,50,789,0.79,1.0,0.4,0.7424697399139404
ag_news,minilm,tda_h0_total_persistence,abrupt_topic,200,150,50,789,0.19,10.0,0.0,0.7424697399139404
ag_news,minilm,tda_h1_max_lifetime,abrupt_topic,200,150,50,789,0.74,2.0,0.0,0.7424697399139404
ag_news,minilm,tda_h1_n_features,abrupt_topic,200,150,50,789,0.69,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_h1_total_persistence,abrupt_topic,200,150,50,789,0.88,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_landscape_h0_L1_norm,abrupt_topic,200,150,50,789,0.5700000000000001,2.0,0.4,0.7424697399139404
ag_news,minilm,tda_landscape_h0_L2_norm,abrupt_topic,200,150,50,789,0.8400000000000002,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_landscape_h0_L3_norm,abrupt_topic,200,150,50,789,0.9099999999999999,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_landscape_h1_L1_norm,abrupt_topic,200,150,50,789,0.39,10.0,0.0,0.7424697399139404
ag_news,minilm,tda_landscape_h1_L2_norm,abrupt_topic,200,150,50,789,0.4,10.0,0.2,0.7424697399139404
ag_news,minilm,tda_landscape_h1_L3_norm,abrupt_topic,200,150,50,789,0.46,10.0,0.2,0.7424697399139404
ag_news,minilm,tda_pe_h0,abrupt_topic,200,150,50,789,0.43,1.0,0.4,0.7424697399139404
ag_news,minilm,tda_pe_h1,abrupt_topic,200,150,50,789,0.77,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_phd,abrupt_topic,200,150,50,789,0.28,6.0,0.4,0.7424697399139404
ag_news,minilm,tda_sliced_wass_h0,abrupt_topic,200,150,50,789,1.0,0.0,0.2,0.7424697399139404
ag_news,minilm,tda_sliced_wass_h1,abrupt_topic,200,150,50,789,1.0,0.0,0.0,0.7424697399139404
ag_news,minilm,tda_wass_h0,abrupt_topic,200,150,50,789,1.0,0.0,0.4,0.7424697399139404
ag_news,minilm,tda_wass_h1,abrupt_topic,200,150,50,789,1.0,0.0,0.0,0.7424697399139404
ag_news,minilm,centroid,abrupt_topic,200,150,50,1011,1.0,0.0,0.4,0.9108974814414978
ag_news,minilm,covariance,abrupt_topic,200,150,50,1011,1.0,0.0,0.2,0.9108974814414978
ag_news,minilm,mmd,abrupt_topic,200,150,50,1011,1.0,0.0,0.6,0.9108974814414978
ag_news,minilm,knn,abrupt_topic,200,150,50,1011,0.76,0.0,0.4,0.9108974814414978
ag_news,minilm,energy,abrupt_topic,200,150,50,1011,1.0,0.0,0.0,0.9108974814414978
ag_news,minilm,classifier,abrupt_topic,200,150,50,1011,1.0,0.0,0.4,0.9108974814414978
ag_news,minilm,tda_bottleneck_h0,abrupt_topic,200,150,50,1011,0.8500000000000001,1.0,0.0,50.09064681529999
ag_news,minilm,tda_h0_max_lifetime,abrupt_topic,200,150,50,1011,0.37,10.0,0.0,50.09064681529999
ag_news,minilm,tda_h0_mean_lifetime,abrupt_topic,200,150,50,1011,0.47,0.0,0.4,50.09064681529999
ag_news,minilm,tda_h0_std_lifetime,abrupt_topic,200,150,50,1011,0.8200000000000001,1.0,0.2,50.09064681529999
ag_news,minilm,tda_h0_total_persistence,abrupt_topic,200,150,50,1011,0.47,0.0,0.4,50.09064681529999
ag_news,minilm,tda_h1_max_lifetime,abrupt_topic,200,150,50,1011,0.69,10.0,0.0,50.09064681529999
ag_news,minilm,tda_h1_n_features,abrupt_topic,200,150,50,1011,0.9,0.0,0.2,50.09064681529999
ag_news,minilm,tda_h1_total_persistence,abrupt_topic,200,150,50,1011,0.88,0.0,0.4,50.09064681529999
ag_news,minilm,tda_landscape_h0_L1_norm,abrupt_topic,200,150,50,1011,0.37,10.0,0.0,50.09064681529999
ag_news,minilm,tda_landscape_h0_L2_norm,abrupt_topic,200,150,50,1011,0.42000000000000004,10.0,0.2,50.09064681529999
ag_news,minilm,tda_landscape_h0_L3_norm,abrupt_topic,200,150,50,1011,0.48,1.0,0.8,50.09064681529999
ag_news,minilm,tda_landscape_h1_L1_norm,abrupt_topic,200,150,50,1011,0.64,0.0,0.4,50.09064681529999
ag_news,minilm,tda_landscape_h1_L2_norm,abrupt_topic,200,150,50,1011,0.7,0.0,0.6,50.09064681529999
ag_news,minilm,tda_landscape_h1_L3_norm,abrupt_topic,200,150,50,1011,0.7,0.0,0.4,50.09064681529999
ag_news,minilm,tda_pe_h0,abrupt_topic,200,150,50,1011,0.56,0.0,0.2,50.09064681529999
ag_news,minilm,tda_pe_h1,abrupt_topic,200,150,50,1011,0.85,0.0,0.2,50.09064681529999
ag_news,minilm,tda_phd,abrupt_topic,200,150,50,1011,0.6000000000000001,0.0,0.2,50.09064681529999
ag_news,minilm,tda_sliced_wass_h0,abrupt_topic,200,150,50,1011,1.0,0.0,0.2,50.09064681529999
ag_news,minilm,tda_sliced_wass_h1,abrupt_topic,200,150,50,1011,1.0,0.0,0.2,50.09064681529999
ag_news,minilm,tda_wass_h0,abrupt_topic,200,150,50,1011,1.0,0.0,0.4,50.09064681529999
ag_news,minilm,tda_wass_h1,abrupt_topic,200,150,50,1011,1.0,0.0,0.0,50.09064681529999
ag_news,minilm,centroid,gradual_topic,200,150,50,42,1.0,0.0,0.2,1.0555245399475097
ag_news,minilm,covariance,gradual_topic,200,150,50,42,1.0,0.0,0.6,1.0555245399475097
ag_news,minilm,mmd,gradual_topic,200,150,50,42,1.0,1.0,0.0,1.0555245399475097
ag_news,minilm,knn,gradual_topic,200,150,50,42,0.5625,1.0,0.6,1.0555245399475097
ag_news,minilm,energy,gradual_topic,200,150,50,42,1.0,2.0,0.0,1.0555245399475097
ag_news,minilm,classifier,gradual_topic,200,150,50,42,0.9635416666666667,1.0,0.0,1.0555245399475097
ag_news,minilm,tda_bottleneck_h0,gradual_topic,200,150,50,42,0.625,4.0,0.4,0.7294648170471192
ag_news,minilm,tda_h0_max_lifetime,gradual_topic,200,150,50,42,0.7708333333333334,4.0,0.0,0.7294648170471192
ag_news,minilm,tda_h0_mean_lifetime,gradual_topic,200,150,50,42,0.7395833333333333,3.0,0.0,0.7294648170471192
ag_news,minilm,tda_h0_std_lifetime,gradual_topic,200,150,50,42,0.71875,4.0,0.0,0.7294648170471192
ag_news,minilm,tda_h0_total_persistence,gradual_topic,200,150,50,42,0.7395833333333333,3.0,0.0,0.7294648170471192
ag_news,minilm,tda_h1_max_lifetime,gradual_topic,200,150,50,42,0.15625000000000003,0.0,0.4,0.7294648170471192
ag_news,minilm,tda_h1_n_features,gradual_topic,200,150,50,42,0.7135416666666666,4.0,0.2,0.7294648170471192
ag_news,minilm,tda_h1_total_persistence,gradual_topic,200,150,50,42,0.7916666666666667,0.0,0.4,0.7294648170471192
ag_news,minilm,tda_landscape_h0_L1_norm,gradual_topic,200,150,50,42,0.7708333333333334,4.0,0.0,0.7294648170471192
ag_news,minilm,tda_landscape_h0_L2_norm,gradual_topic,200,150,50,42,0.7916666666666667,0.0,0.4,0.7294648170471192
ag_news,minilm,tda_landscape_h0_L3_norm,gradual_topic,200,150,50,42,0.44791666666666663,2.0,0.2,0.7294648170471192
ag_news,minilm,tda_landscape_h1_L1_norm,gradual_topic,200,150,50,42,0.28125,1.0,0.0,0.7294648170471192
ag_news,minilm,tda_landscape_h1_L2_norm,gradual_topic,200,150,50,42,0.22916666666666669,1.0,0.0,0.7294648170471192
ag_news,minilm,tda_landscape_h1_L3_norm,gradual_topic,200,150,50,42,0.25,1.0,0.0,0.7294648170471192
ag_news,minilm,tda_pe_h0,gradual_topic,200,150,50,42,0.5937500000000001,4.0,0.0,0.7294648170471192
ag_news,minilm,tda_pe_h1,gradual_topic,200,150,50,42,0.7604166666666666,4.0,0.2,0.7294648170471192
ag_news,minilm,tda_phd,gradual_topic,200,150,50,42,0.5833333333333334,4.0,0.2,0.7294648170471192
ag_news,minilm,tda_sliced_wass_h0,gradual_topic,200,150,50,42,0.8229166666666666,3.0,0.2,0.7294648170471192
ag_news,minilm,tda_sliced_wass_h1,gradual_topic,200,150,50,42,0.7187499999999999,2.0,0.2,0.7294648170471192
ag_news,minilm,tda_wass_h0,gradual_topic,200,150,50,42,0.7916666666666666,3.0,0.2,0.7294648170471192
ag_news,minilm,tda_wass_h1,gradual_topic,200,150,50,42,0.71875,2.0,0.4,0.7294648170471192
ag_news,minilm,centroid,gradual_topic,200,150,50,123,1.0,0.0,0.2,40.48663845062256
ag_news,minilm,covariance,gradual_topic,200,150,50,123,1.0,0.0,0.2,40.48663845062256
ag_news,minilm,mmd,gradual_topic,200,150,50,123,1.0,0.0,0.0,40.48663845062256
ag_news,minilm,knn,gradual_topic,200,150,50,123,0.40625,0.0,0.0,40.48663845062256
ag_news,minilm,energy,gradual_topic,200,150,50,123,1.0,0.0,0.0,40.48663845062256
ag_news,minilm,classifier,gradual_topic,200,150,50,123,0.984375,2.0,0.0,40.48663845062256
ag_news,minilm,tda_bottleneck_h0,gradual_topic,200,150,50,123,0.8333333333333334,1.0,0.0,0.7874413013458252
ag_news,minilm,tda_h0_max_lifetime,gradual_topic,200,150,50,123,0.8020833333333333,1.0,0.2,0.7874413013458252
ag_news,minilm,tda_h0_mean_lifetime,gradual_topic,200,150,50,123,0.5729166666666667,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_h0_std_lifetime,gradual_topic,200,150,50,123,0.7708333333333334,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_h0_total_persistence,gradual_topic,200,150,50,123,0.5625,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_h1_max_lifetime,gradual_topic,200,150,50,123,0.3229166666666667,10.0,0.2,0.7874413013458252
ag_news,minilm,tda_h1_n_features,gradual_topic,200,150,50,123,0.36458333333333337,10.0,0.0,0.7874413013458252
ag_news,minilm,tda_h1_total_persistence,gradual_topic,200,150,50,123,0.5208333333333334,1.0,0.0,0.7874413013458252
ag_news,minilm,tda_landscape_h0_L1_norm,gradual_topic,200,150,50,123,0.8020833333333333,1.0,0.2,0.7874413013458252
ag_news,minilm,tda_landscape_h0_L2_norm,gradual_topic,200,150,50,123,0.6458333333333334,0.0,0.2,0.7874413013458252
ag_news,minilm,tda_landscape_h0_L3_norm,gradual_topic,200,150,50,123,0.6666666666666667,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_landscape_h1_L1_norm,gradual_topic,200,150,50,123,0.7083333333333333,1.0,0.6,0.7874413013458252
ag_news,minilm,tda_landscape_h1_L2_norm,gradual_topic,200,150,50,123,0.75,1.0,0.6,0.7874413013458252
ag_news,minilm,tda_landscape_h1_L3_norm,gradual_topic,200,150,50,123,0.7083333333333333,1.0,0.4,0.7874413013458252
ag_news,minilm,tda_pe_h0,gradual_topic,200,150,50,123,0.6354166666666666,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_pe_h1,gradual_topic,200,150,50,123,0.35416666666666663,1.0,0.0,0.7874413013458252
ag_news,minilm,tda_phd,gradual_topic,200,150,50,123,0.5208333333333334,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_sliced_wass_h0,gradual_topic,200,150,50,123,0.9583333333333334,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_sliced_wass_h1,gradual_topic,200,150,50,123,0.8333333333333333,1.0,0.0,0.7874413013458252
ag_news,minilm,tda_wass_h0,gradual_topic,200,150,50,123,0.9270833333333334,0.0,0.0,0.7874413013458252
ag_news,minilm,tda_wass_h1,gradual_topic,200,150,50,123,0.8541666666666667,1.0,0.0,0.7874413013458252
ag_news,minilm,centroid,gradual_topic,200,150,50,456,1.0,0.0,0.4,0.9796959757804871
ag_news,minilm,covariance,gradual_topic,200,150,50,456,1.0,0.0,0.2,0.9796959757804871
ag_news,minilm,mmd,gradual_topic,200,150,50,456,1.0,0.0,0.8,0.9796959757804871
ag_news,minilm,knn,gradual_topic,200,150,50,456,0.7083333333333333,1.0,0.2,0.9796959757804871
ag_news,minilm,energy,gradual_topic,200,150,50,456,1.0,0.0,0.0,0.9796959757804871
ag_news,minilm,classifier,gradual_topic,200,150,50,456,1.0,2.0,0.0,0.9796959757804871
ag_news,minilm,tda_bottleneck_h0,gradual_topic,200,150,50,456,0.9375,0.0,0.0,47.00857053995132
ag_news,minilm,tda_h0_max_lifetime,gradual_topic,200,150,50,456,0.35416666666666663,0.0,0.2,47.00857053995132
ag_news,minilm,tda_h0_mean_lifetime,gradual_topic,200,150,50,456,0.8541666666666667,1.0,0.0,47.00857053995132
ag_news,minilm,tda_h0_std_lifetime,gradual_topic,200,150,50,456,0.90625,4.0,0.0,47.00857053995132
ag_news,minilm,tda_h0_total_persistence,gradual_topic,200,150,50,456,0.8541666666666667,1.0,0.0,47.00857053995132
ag_news,minilm,tda_h1_max_lifetime,gradual_topic,200,150,50,456,0.3229166666666667,10.0,0.0,47.00857053995132
ag_news,minilm,tda_h1_n_features,gradual_topic,200,150,50,456,0.5729166666666666,5.0,0.0,47.00857053995132
ag_news,minilm,tda_h1_total_persistence,gradual_topic,200,150,50,456,0.6145833333333333,10.0,0.0,47.00857053995132
ag_news,minilm,tda_landscape_h0_L1_norm,gradual_topic,200,150,50,456,0.35416666666666663,0.0,0.2,47.00857053995132
ag_news,minilm,tda_landscape_h0_L2_norm,gradual_topic,200,150,50,456,0.27083333333333337,10.0,0.2,47.00857053995132
ag_news,minilm,tda_landscape_h0_L3_norm,gradual_topic,200,150,50,456,0.35416666666666663,10.0,0.0,47.00857053995132
ag_news,minilm,tda_landscape_h1_L1_norm,gradual_topic,200,150,50,456,0.15625000000000003,10.0,0.6,47.00857053995132
ag_news,minilm,tda_landscape_h1_L2_norm,gradual_topic,200,150,50,456,0.4375,8.0,0.8,47.00857053995132
ag_news,minilm,tda_landscape_h1_L3_norm,gradual_topic,200,150,50,456,0.375,10.0,0.2,47.00857053995132
ag_news,minilm,tda_pe_h0,gradual_topic,200,150,50,456,0.9270833333333334,4.0,0.0,47.00857053995132
ag_news,minilm,tda_pe_h1,gradual_topic,200,150,50,456,0.6145833333333333,3.0,0.0,47.00857053995132
ag_news,minilm,tda_phd,gradual_topic,200,150,50,456,0.90625,2.0,0.0,47.00857053995132
ag_news,minilm,tda_sliced_wass_h0,gradual_topic,200,150,50,456,0.6458333333333334,5.0,0.0,47.00857053995132
ag_news,minilm,tda_sliced_wass_h1,gradual_topic,200,150,50,456,0.7916666666666666,5.0,0.2,47.00857053995132
ag_news,minilm,tda_wass_h0,gradual_topic,200,150,50,456,0.7708333333333334,1.0,0.0,47.00857053995132
ag_news,minilm,tda_wass_h1,gradual_topic,200,150,50,456,0.8541666666666667,5.0,0.0,47.00857053995132
ag_news,minilm,centroid,gradual_topic,200,150,50,789,1.0,0.0,0.2,46.45017749071121
ag_news,minilm,covariance,gradual_topic,200,150,50,789,1.0,0.0,0.2,46.45017749071121
ag_news,minilm,mmd,gradual_topic,200,150,50,789,1.0,0.0,0.2,46.45017749071121
ag_news,minilm,knn,gradual_topic,200,150,50,789,0.5625,9.0,0.0,46.45017749071121
ag_news,minilm,energy,gradual_topic,200,150,50,789,1.0,0.0,0.0,46.45017749071121
ag_news,minilm,classifier,gradual_topic,200,150,50,789,0.9791666666666667,0.0,0.2,46.45017749071121
ag_news,minilm,tda_bottleneck_h0,gradual_topic,200,150,50,789,0.8333333333333333,1.0,0.2,0.742332935333252
ag_news,minilm,tda_h0_max_lifetime,gradual_topic,200,150,50,789,0.5729166666666667,0.0,0.4,0.742332935333252
ag_news,minilm,tda_h0_mean_lifetime,gradual_topic,200,150,50,789,0.8541666666666666,1.0,0.0,0.742332935333252
ag_news,minilm,tda_h0_std_lifetime,gradual_topic,200,150,50,789,1.0,1.0,0.4,0.742332935333252
